B1=0x08 B2=0xcc B3=0xff LB=0 MB=0 RB=0 XOV=0 X=204 YOV=0 Y=255
B1=0x18 B2=0xb5 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-75 YOV=0 Y=255
B1=0x18 B2=0x3a B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-198 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0x77 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=119
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0x51 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=81
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xd6 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=214
B1=0x18 B2=0x01 B3=0xd4 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=212
B1=0x18 B2=0x01 B3=0x0c LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=12
B1=0x38 B2=0x01 B3=0xd3 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-45
B1=0x38 B2=0x5b B3=0x16 LB=0 MB=0 RB=0 XOV=0 X=-165 YOV=0 Y=-234
B1=0x28 B2=0x3a B3=0x49 LB=0 MB=0 RB=0 XOV=0 X=58 YOV=0 Y=-183
B1=0x28 B2=0xb0 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=176 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0x14 B3=0x87 LB=0 MB=0 RB=0 XOV=0 X=20 YOV=0 Y=-121
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0xef LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-17
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0xb9 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-71
B1=0x28 B2=0x96 B3=0xfb LB=0 MB=0 RB=0 XOV=0 X=150 YOV=0 Y=-5
B1=0x08 B2=0x0f B3=0x56 LB=0 MB=0 RB=0 XOV=0 X=15 YOV=0 Y=86
B1=0x18 B2=0x96 B3=0xcf LB=0 MB=0 RB=0 XOV=0 X=-106 YOV=0 Y=207
B1=0x18 B2=0x3b B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-197 YOV=0 Y=255
B1=0x18 B2=0x5a B3=0xbb LB=0 MB=0 RB=0 XOV=0 X=-166 YOV=0 Y=187
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0xf9 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-7 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x64 B3=0x79 LB=0 MB=0 RB=0 XOV=0 X=-156 YOV=0 Y=121
B1=0x18 B2=0x01 B3=0xa1 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=161
B1=0x38 B2=0x5c B3=0xf1 LB=0 MB=0 RB=0 XOV=0 X=-164 YOV=0 Y=-15
B1=0x38 B2=0xd7 B3=0xc3 LB=0 MB=0 RB=0 XOV=0 X=-41 YOV=0 Y=-61
B1=0x28 B2=0x08 B3=0xaa LB=0 MB=0 RB=0 XOV=0 X=8 YOV=0 Y=-86
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xe3 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=227 YOV=0 Y=-255
B1=0x28 B2=0x8a B3=0x55 LB=0 MB=0 RB=0 XOV=0 X=138 YOV=0 Y=-171
B1=0x28 B2=0x14 B3=0xe6 LB=0 MB=0 RB=0 XOV=0 X=20 YOV=0 Y=-26
B1=0x18 B2=0xf0 B3=0x19 LB=0 MB=0 RB=0 XOV=0 X=-16 YOV=0 Y=25
B1=0x18 B2=0xb9 B3=0x70 LB=0 MB=0 RB=0 XOV=0 X=-71 YOV=0 Y=112
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x6c B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-148 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0x0d LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=13
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x56 B3=0xcc LB=0 MB=0 RB=0 XOV=0 X=-170 YOV=0 Y=204
B1=0x08 B2=0x2c B3=0x56 LB=0 MB=0 RB=0 XOV=0 X=44 YOV=0 Y=86
B1=0x08 B2=0x7b B3=0x2c LB=0 MB=0 RB=0 XOV=0 X=123 YOV=0 Y=44
B1=0x28 B2=0xff B3=0xe4 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-28
B1=0x28 B2=0x76 B3=0x8b LB=0 MB=0 RB=0 XOV=0 X=118 YOV=0 Y=-117
B1=0x28 B2=0xff B3=0x61 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-159
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0xfd LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-3
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xc8 B3=0x5a LB=0 MB=0 RB=0 XOV=0 X=200 YOV=0 Y=-166
B1=0x28 B2=0x4a B3=0x0d LB=0 MB=0 RB=0 XOV=0 X=74 YOV=0 Y=-243
